Player,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,State/Province,Top_25_player,G.1,MP.1,Pos_C,Pos_F,Pos_F-C,Pos_F-G,Pos_G,Pos_G-F,Pos_SF-SG,Team_ATL,Team_BOS,Team_BRK,Team_CHI,Team_CHO,Team_CLE,Team_CON,Team_DAL,Team_DEN,Team_DET,Team_GSW,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_LAS,Team_LVA,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NOP,Team_NYK,Team_NYL,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SAC,Team_SAS,Team_SEA,Team_TOR,Team_TOT,Team_UTA,Team_WAS,Team Name_Atlanta Dream,Team Name_Atlanta Hawks,Team Name_Boston Celtics,Team Name_Brooklyn Nets,Team Name_Charlotte Hornets,Team Name_Chicago Bulls,Team Name_Chicago Sky,Team Name_Cleveland Cavaliers,Team Name_Connecticut Sun,Team Name_Dallas Mavericks,Team Name_Dallas Wings,Team Name_Denver Nuggets,Team Name_Detroit Pistons,Team Name_Golden State Warriors,Team Name_Houston Rockets,Team Name_Indiana Fever,Team Name_Indiana Pacers,Team Name_Las Vegas Aces,Team Name_Los Angeles Clippers,Team Name_Los Angeles Lakers,Team Name_Los Angeles Sparks,Team Name_Memphis Grizzlies,Team Name_Miami Heat,Team Name_Milwaukee Bucks,Team Name_Minnesota Lynx,Team Name_Minnesota Timberwolves,Team Name_New Orleans Pelicans,Team Name_New York Knicks,Team Name_New York Liberty,Team Name_Oklahoma City Thunder,Team Name_Orlando Magic,Team Name_Philadelphia 76ers,Team Name_Phoenix Mercury,Team Name_Phoenix Suns,Team Name_Portland Trail Blazers,Team Name_Sacramento Kings,Team Name_San Antonio Spurs,Team Name_Seattle Storm,Team Name_Toronto Raptors,Team Name_Utah Jazz,Team Name_Washington Mystics,Team Name_Washington Wizards,City_Atlanta,City_Boston,City_Brooklyn,City_Charlotte,City_Chicago,City_Cleveland,City_Connecticut,City_Dallas,City_Denver,City_Detroit,City_Houston,City_Indiana,City_Indianapolis,City_Las Vegas,City_Los Angeles,City_Memphis,City_Miami,City_Milwaukee,City_Minneapolis,City_Minnesota,City_New Orleans,City_New York,City_New York City,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Phoenix,City_Portland,City_Sacramento,City_Salt Lake City,City_San Antonio,City_San Francisco,City_Seattle,City_Toronto,City_Washington,League_NBA,League_WNBA,Playstyle_Cluster,PER
Jamal Cain,-0.20512768787824853,-0.6814522418178439,-0.7428311176954201,-0.6768401596533762,-0.7186696936334589,0.05098487674846996,-0.5334200124600191,-0.4930252277429164,0.3731115041533906,-0.6255071090052887,-0.6700812230544388,0.02315797794278462,-0.41767940018032895,-0.43097648696506424,0.23257828402280112,-0.2611063970505047,-0.9080658106888254,-0.5141900276246695,-0.3610712894781592,-0.5233370002634529,-1.0250514149721968,-0.9475647373434198,-0.6996612923131827,Florida,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.8541820021414257
Kentavious Caldwell-Pope,2.144991508463779,3.1529592517619287,-0.6762959187938522,0.3996095735156862,0.3504048310862107,0.2982795721604111,0.8821279722297048,0.9789069786222463,0.7009801360598005,-0.05539260659245671,-0.08817455209135251,0.30128409844576015,0.07496030006876683,-0.023912892241478287,0.7633390436532641,-0.5483677642639632,-0.1933361354866799,0.19879873321074643,2.172956908198362,0.048079098098575745,-0.11635198987958317,0.5598541246824462,0.2651044671935382,Colorado,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0.745178606494316
Toumani Camara,1.862977204902736,1.7725711140732106,-0.6972421851147161,0.025192275022099173,0.03195710031864949,0.2158480070230974,-0.20289575055101264,0.16680645097250144,0.2573931634805405,0.0016188436488265316,-0.057547885198558614,0.32163479018988034,-0.08925293334759837,-0.09175682469540934,0.11303757239431834,1.7497231734437046,0.4717409466769302,-0.2993086175114077,0.5392141047132777,0.07764491486769283,0.14327641728973495,1.1879453171932237,-0.12683162260606717,Oregon,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.3151320431573768
Clint Capela,2.0039843566832576,2.999582792018738,-0.6941618518322361,0.9612355212560665,0.5323749629533885,1.213269945184592,-0.16707667858167244,-1.102100623480225,-1.9091113257833816,1.597939450404756,1.38190545876276,0.6540294220105088,0.48549338360968,0.8580582296596245,-0.4942292426783736,5.484120947218664,4.247571940308524,-0.1255213124770134,-0.0009571318015845258,3.514416300297975,-0.11635198987958317,0.8110906016867575,0.47614697708563347,Georgia,False,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2.0040067644673294
Jevon Carter,1.956981972756417,-0.7325777283989076,-0.7308178178937481,-0.3960271857831861,-0.24099809748211723,-0.37765926196556093,0.16819556650625098,0.5728567147973739,0.20596278984816244,-0.6825185592465718,-0.6700812230544388,-0.06502835294840237,-0.9103191004294245,-0.9737279465965121,-0.7811269505867322,-0.8356291314774217,-0.3403336900265104,-0.5504003981242311,-0.31615214966212224,-0.26016306623615654,-0.7654230078028786,-0.6963282603391089,-0.5036932474133801,Illinois,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.5167597340907372
Wendell Carter Jr.,1.1579414460001276,1.721445627492147,-0.6947779184887322,0.6336203850741778,0.3504048310862107,0.8340847455529499,-0.043130080365795014,0.47134414884115583,0.4952586415302884,0.5147218958203753,0.18746544994379344,1.0203418734046719,0.4033867669014973,0.5866824998439006,-0.19298664937459753,1.7497231734437046,2.006810267559338,-0.09091184418773425,-0.0009571318015845258,0.2077364416875896,0.14327641728973495,0.8110906016867575,0.4007746521241709,Florida,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4,0.6450634236589211
D.J. Carton,-1.2391801342687407,-0.7325777283989076,-0.7459114509779,-0.9108509712118681,-0.946132358467431,-0.4023887315067551,-0.9740962826512758,-0.5945377936991345,-0.3019121497715701,-0.8535529099704214,-0.9150945581967909,0.16561282015162576,-0.17135955005578107,-0.15960075714934024,0.3138659679301694,-0.4047370806572339,-0.3219589957090316,-0.8909454578219482,-0.9384294141272433,-0.41428414840352273,-1.0250514149721968,-0.9475647373434198,-0.8353314772438154,Ontario,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,-1.019404446246142
Alex Caruso,1.9099795888295765,2.1815750067217197,-0.6852288853130443,0.3996095735156862,0.32765856460281334,0.3642248242702621,1.310487415663777,1.2834446764909009,0.7138377294678947,-0.22642695731630622,-0.3331878872337047,0.5929773467781484,-0.17135955005578107,-0.09175682469540934,0.12260082932459697,0.16978565376968308,-0.0647132752643282,0.9479978645457245,3.4175114371286033,0.35632126243330825,0.40290482445905307,1.1879453171932237,0.2651044671935382,Illinois,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1.4758077647624432
Colin Castleton,-0.6751515271466542,-0.7325777283989076,-0.762237217375044,-1.0044552958352648,-1.1735950233014034,1.1473246930747412,-0.16707667858167244,-1.102100623480225,-1.9091113257833816,-0.7965414597291381,-0.9150945581967909,0.5929773467781484,-0.6639992503048768,-0.7701961492347191,1.2701916609580306,-0.5483677642639632,-1.6874184361622937,-0.19474024905557158,-0.901242525993021,-1.445603487617603,-1.154865618556856,-1.0731829758455753,-1.031299522143618,California,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.5956381839466003
Malcolm Cazalon,-1.3801872860492626,-0.7325777283989076,-0.76439345067278,-1.285268269705455,-1.4010576881353756,-3.493572424156017,-1.402455726085348,-1.102100623480225,-1.9091113257833816,-1.1386101611768373,-1.221361227124731,-3.2261691372017314,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,-1.12289049869088,-0.41383246729642564,-1.4358175533382957,-1.8718453108249242,-0.41428414840352273,-1.414494025726174,-1.952510645360664,-1.2574164970280057,Michigan,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.7859033941923061
Julian Champagnie,2.050986740610098,2.2838259798838467,-0.7126438515271161,-0.25562069884809085,-0.1727592980319254,-0.13036456655362022,0.292890642312497,0.7758818467098103,0.4373994711938632,-0.6255071090052887,-0.7007078899472328,0.19274707581045264,-0.17135955005578107,-0.2274446896032713,0.38559039490725855,-0.2611063970505047,-0.3561431077425232,-0.2455882649830922,-0.0009571318015845258,0.2779722199114081,-0.3759803970489013,-0.6963282603391089,-0.23235287755211484,Texas,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,-0.010487558642095088
Justin Champagnie,-0.7221539110734947,-0.6814522418178439,-0.7252732179852841,-0.3024228611597893,-0.2182518309987199,-0.11387825352615749,-0.12026468507376106,0.42058786586304675,-0.05118907831372764,-0.39746130804015584,-0.5475745554832627,0.6811636776693357,-0.33557278347214625,-0.36313255451113324,0.3138659679301694,0.7443083881966001,-0.08018175626937213,-0.2724484412472499,0.1790999470367028,0.2779722199114081,-0.5057946006335605,-0.8219464988412644,-0.3680230624827474,District of Columbia,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0.08574318333872355
Max Christie,1.7219700531222144,-0.3746993223314621,-0.7302017512372521,-0.5832358350299796,-0.5821920947330755,0.02625540720727584,-0.5457368392172031,-0.18848752987426198,0.3795403008574379,-0.6255071090052887,-0.6700812230544388,0.13847856449279886,-0.5818926335966942,-0.5666643518729263,0.23257828402280112,-0.8356291314774217,-0.22089817696289815,-0.822836445882405,-0.9384294141272433,-0.18310252515247352,-0.7654230078028786,-0.8219464988412644,-0.6242889673517201,California,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.7271374922799133
Sidy Cissoko,-0.8631610628540164,-0.7325777283989076,-0.737286517786956,-0.6768401596533762,-0.7641622266002533,0.504358485003695,-0.781313208891774,-0.5945377936991345,-1.37552119934746,-0.39746130804015584,-0.6700812230544388,1.6172954978988623,-0.17135955005578107,-0.15960075714934024,0.3138659679301694,-0.1174757134437755,-0.7503736098470247,-0.4067493225680386,-0.0009571318015845258,-0.3230096952197376,-1.0250514149721968,-0.0682370678283313,-0.6845868273208903,Texas,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,-0.5271782021368241
Brandon Clarke,-1.1451753664150597,-0.6814522418178439,-0.7049430183209161,1.2888506574379552,0.8280764272375525,1.1143520670198166,-0.6986821434145224,-0.5945377936991345,-0.8355022762074915,1.882996701611172,1.4737854594411424,0.8711034672811239,-0.8282124837212421,-0.2274446896032713,-2.827663933666355,2.0369845406571634,0.6294331475187305,-0.21872808871893448,0.35915702587499027,1.0792814400862694,-0.7654230078028786,-0.31947354483264223,0.4459980471010485,Tennessee,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7748677885150649
Jordan Clarkson,1.1579414460001276,0.2388065166413015,-0.6793762520763322,1.5696636313081451,1.9653897514074135,-0.08914878398496337,1.0249144533743955,1.7402512232938823,-0.01904509479349138,1.4269050996809065,1.5962921270123178,0.06385936143102494,1.6349860175242368,1.468653621745004,0.701177873606453,0.16978565376968308,-0.10146266389928583,1.9696330436388767,-0.005013517429561771,-0.3372236073198396,2.090489471059622,-0.0682370678283313,1.3203170166540146,Utah,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4,0.7215343580199474
